row	occurrence_error	id	institutionID	datasetID	institutionCode	collectionCode	datasetName	basisOfRecord	occurrenceID	organismQuantity	organismQuantityType	previousIdentifications	associatedSequences	materialSampleID	eventID	eventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	dateIdentified	identificationReferences	identificationRemarks	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank	taxonRemarks
8537	Potential duplicate record	KTH-2013-Baltic-16S:16S_5:5f12d4824ac1ce29bcdeb6703b09cbb6	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_5:5f12d4824ac1ce29bcdeb6703b09cbb6	145	DNA sequence reads	By data provider: Bacteria|Bacteroidota|Bacteroidia||||||; By ASV portal: Bacteria|Bacteroidota|Bacteroidia||||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202041	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724538	KTH-2013-Baltic-16S:16S_5	2013-07-14T03:15	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	98645	DNA sequence reads	Baltic Proper	3	3	59.282	19.898	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:5f12d4824ac1ce29bcdeb6703b09cbb6	Bacteroidia	Bacteria	Bacteroidota		Bacteroidia					class	Domain = 'Bacteria'
8920	Potential duplicate record	KTH-2013-Baltic-16S:16S_5:604c773f3e2e1d7f980d96d4043fc5fd	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_5:604c773f3e2e1d7f980d96d4043fc5fd	1	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|||||; By ASV portal: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202041	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724538	KTH-2013-Baltic-16S:16S_5	2013-07-14T03:15	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	98645	DNA sequence reads	Baltic Proper	3	3	59.282	19.898	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:604c773f3e2e1d7f980d96d4043fc5fd	Burkholderiales	Bacteria	Proteobacteria	Burkholderiales	Gammaproteobacteria					order	Domain = 'Bacteria'
8577	Potential duplicate record	KTH-2013-Baltic-16S:16S_5:6129dbe108518fc34831bf29759e9d90	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_5:6129dbe108518fc34831bf29759e9d90	76	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Yoonia|||; By ASV portal: Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Yoonia|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202041	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724538	KTH-2013-Baltic-16S:16S_5	2013-07-14T03:15	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	98645	DNA sequence reads	Baltic Proper	3	3	59.282	19.898	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:6129dbe108518fc34831bf29759e9d90	Yoonia	Bacteria	Proteobacteria	Rhodobacterales	Alphaproteobacteria	Rhodobacteraceae	Yoonia			genus	Domain = 'Bacteria'
8401	Potential duplicate record	KTH-2013-Baltic-16S:16S_5:62b7cacc247c0a70d7f04395992debd3	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_5:62b7cacc247c0a70d7f04395992debd3	158	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Polynucleobacter|||; By ASV portal: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Polynucleobacter|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202041	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724538	KTH-2013-Baltic-16S:16S_5	2013-07-14T03:15	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	98645	DNA sequence reads	Baltic Proper	3	3	59.282	19.898	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:62b7cacc247c0a70d7f04395992debd3	Polynucleobacter	Bacteria	Proteobacteria	Burkholderiales	Gammaproteobacteria	Burkholderiaceae	Polynucleobacter			genus	Domain = 'Bacteria'
8836	Potential duplicate record	KTH-2013-Baltic-16S:16S_5:6484d242293add8521a0aeeebd2c2aa8	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_5:6484d242293add8521a0aeeebd2c2aa8	12	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Alphaproteobacteria|Micavibrionales_A|UBA9219|JABDFY01|||; By ASV portal: Bacteria|Proteobacteria|Alphaproteobacteria|UBA9219|UBA9219|JAATFY01|sp013289265||	https://www.ebi.ac.uk/ena/browser/view/ERR1202041	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724538	KTH-2013-Baltic-16S:16S_5	2013-07-14T03:15	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	98645	DNA sequence reads	Baltic Proper	3	3	59.282	19.898	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 0.97	ASV:6484d242293add8521a0aeeebd2c2aa8	JAATFY01 sp013289265	Bacteria	Proteobacteria	UBA9219	Alphaproteobacteria	UBA9219	JAATFY01	sp013289265		species	Domain = 'Bacteria'
8617	Potential duplicate record	KTH-2013-Baltic-16S:16S_5:6e85ea5206db262d574560197ec6547a	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_5:6e85ea5206db262d574560197ec6547a	25	DNA sequence reads	By data provider: Unassigned||||||||; By ASV portal: Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202041	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724538	KTH-2013-Baltic-16S:16S_5	2013-07-14T03:15	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	98645	DNA sequence reads	Baltic Proper	3	3	59.282	19.898	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:6e85ea5206db262d574560197ec6547a	Flavobacterium	Bacteria	Bacteroidota	Flavobacteriales	Bacteroidia	Flavobacteriaceae	Flavobacterium			genus	Domain = 'Bacteria'
8472	Potential duplicate record	KTH-2013-Baltic-16S:16S_5:7208feb3afd481ebd51c04bb97e20644	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_5:7208feb3afd481ebd51c04bb97e20644	2602	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae||||; By ASV portal: Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202041	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724538	KTH-2013-Baltic-16S:16S_5	2013-07-14T03:15	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	98645	DNA sequence reads	Baltic Proper	3	3	59.282	19.898	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:7208feb3afd481ebd51c04bb97e20644	Rhodobacteraceae	Bacteria	Proteobacteria	Rhodobacterales	Alphaproteobacteria	Rhodobacteraceae				family	Domain = 'Bacteria'
8654	Potential duplicate record	KTH-2013-Baltic-16S:16S_5:725b0603d091f9c1c502eea570551ff8	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_5:725b0603d091f9c1c502eea570551ff8	24	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae||||; By ASV portal: Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202041	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724538	KTH-2013-Baltic-16S:16S_5	2013-07-14T03:15	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	98645	DNA sequence reads	Baltic Proper	3	3	59.282	19.898	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:725b0603d091f9c1c502eea570551ff8	Rhodobacteraceae	Bacteria	Proteobacteria	Rhodobacterales	Alphaproteobacteria	Rhodobacteraceae				family	Domain = 'Bacteria'
8923	Potential duplicate record	KTH-2013-Baltic-16S:16S_5:747fca4f7a3f02b3b1e2f172f0da6ca7	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_5:747fca4f7a3f02b3b1e2f172f0da6ca7	4	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Alphaproteobacteria|Micavibrionales_A|UBA9219|JABDFY01|||; By ASV portal: Bacteria|Proteobacteria|Alphaproteobacteria|UBA9219|UBA9219|JAATFY01|sp013289265||	https://www.ebi.ac.uk/ena/browser/view/ERR1202041	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724538	KTH-2013-Baltic-16S:16S_5	2013-07-14T03:15	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	98645	DNA sequence reads	Baltic Proper	3	3	59.282	19.898	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 0.97	ASV:747fca4f7a3f02b3b1e2f172f0da6ca7	JAATFY01 sp013289265	Bacteria	Proteobacteria	UBA9219	Alphaproteobacteria	UBA9219	JAATFY01	sp013289265		species	Domain = 'Bacteria'
8812	Potential duplicate record	KTH-2013-Baltic-16S:16S_5:76403a27baf8b6fb596c54f317891fce	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_5:76403a27baf8b6fb596c54f317891fce	20	DNA sequence reads	By data provider: Bacteria|Planctomycetota|Planctomycetes|Pirellulales|Pirellulaceae|UBA11363|||; By ASV portal: Bacteria|Planctomycetota|Planctomycetia|Pirellulales|Pirellulaceae|Aureliella|helgolandensis||	https://www.ebi.ac.uk/ena/browser/view/ERR1202041	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724538	KTH-2013-Baltic-16S:16S_5	2013-07-14T03:15	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	98645	DNA sequence reads	Baltic Proper	3	3	59.282	19.898	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:76403a27baf8b6fb596c54f317891fce	Aureliella helgolandensis	Bacteria	Planctomycetota	Pirellulales	Planctomycetia	Pirellulaceae	Aureliella	helgolandensis		species	Domain = 'Bacteria'
8677	Potential duplicate record	KTH-2013-Baltic-16S:16S_5:778543c58d985dd32fcea2b6ef2d173e	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_5:778543c58d985dd32fcea2b6ef2d173e	36	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Alphaproteobacteria|Acetobacterales|Acetobacteraceae||||; By ASV portal: Bacteria|Proteobacteria|Alphaproteobacteria|Acetobacterales|Acetobacteraceae||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202041	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724538	KTH-2013-Baltic-16S:16S_5	2013-07-14T03:15	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	98645	DNA sequence reads	Baltic Proper	3	3	59.282	19.898	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:778543c58d985dd32fcea2b6ef2d173e	Acetobacteraceae	Bacteria	Proteobacteria	Acetobacterales	Alphaproteobacteria	Acetobacteraceae				family	Domain = 'Bacteria'
8690	Potential duplicate record	KTH-2013-Baltic-16S:16S_5:7d5dce2fce132da2bf0e9e1e84f84b5b	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_5:7d5dce2fce132da2bf0e9e1e84f84b5b	19	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae||||; By ASV portal: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202041	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724538	KTH-2013-Baltic-16S:16S_5	2013-07-14T03:15	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	98645	DNA sequence reads	Baltic Proper	3	3	59.282	19.898	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:7d5dce2fce132da2bf0e9e1e84f84b5b	Burkholderiaceae	Bacteria	Proteobacteria	Burkholderiales	Gammaproteobacteria	Burkholderiaceae				family	Domain = 'Bacteria'
8895	Potential duplicate record	KTH-2013-Baltic-16S:16S_5:7e490c90aadada1e1b1c466c2b404ff8	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_5:7e490c90aadada1e1b1c466c2b404ff8	5	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Rhodocyclaceae||||; By ASV portal: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202041	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724538	KTH-2013-Baltic-16S:16S_5	2013-07-14T03:15	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	98645	DNA sequence reads	Baltic Proper	3	3	59.282	19.898	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:7e490c90aadada1e1b1c466c2b404ff8	Burkholderiales	Bacteria	Proteobacteria	Burkholderiales	Gammaproteobacteria					order	Domain = 'Bacteria'
8699	Potential duplicate record	KTH-2013-Baltic-16S:16S_5:8010a395ff1dc50ad4526e1ce17908aa	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_5:8010a395ff1dc50ad4526e1ce17908aa	3	DNA sequence reads	By data provider: Bacteria||||||||; By ASV portal: Bacteria||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202041	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724538	KTH-2013-Baltic-16S:16S_5	2013-07-14T03:15	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	98645	DNA sequence reads	Baltic Proper	3	3	59.282	19.898	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:8010a395ff1dc50ad4526e1ce17908aa	Bacteria	Bacteria								kingdom	Domain = 'Bacteria'
