row	occurrence_error	id	institutionID	datasetID	institutionCode	datasetName	basisOfRecord	occurrenceID	organismQuantity	organismQuantityType	previousIdentifications	associatedSequences	materialSampleID	eventID	eventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	dateIdentified	identificationReferences	identificationRemarks	taxonID	scientificName	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank	taxonRemarks
6165	Potential duplicate record	KTH-2013-Baltic-18S:18S_8:6d45d03a75d5a5ae451c9951183dfd04	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_8:6d45d03a75d5a5ae451c9951183dfd04	50	DNA sequence reads	By data provider: Hacrobia|Haptophyta|Prymnesiophyceae|Prymnesiales|Chrysochromulinaceae|Chrysochromulina|||; By ASV portal: Haptista|Haptophyta|Prymnesiophyceae|Prymnesiales|Chrysochromulinaceae|Chrysochromulina|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202065	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724562	KTH-2013-Baltic-18S:18S_8	2013-07-14T20:01	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67627	DNA sequence reads	Bothnian Sea	3	3	62.973	20.251	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:6d45d03a75d5a5ae451c9951183dfd04	Chrysochromulina	Prymnesiales	Prymnesiophyceae	Chrysochromulinaceae	Chrysochromulina			genus	Domain = 'Eukaryota'
6185	Potential duplicate record	KTH-2013-Baltic-18S:18S_8:6d74002940e49aef3e3a2434df9a88fc	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_8:6d74002940e49aef3e3a2434df9a88fc	14	DNA sequence reads	By data provider: Alveolata|Ciliophora|CONThreeP|CONThreeP_X|CONThreeP_XX|Askenasia|||; By ASV portal: TSAR|Alveolata|CONThreeP|CONThreeP_X|CONThreeP_XX|Askenasia|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202065	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724562	KTH-2013-Baltic-18S:18S_8	2013-07-14T20:01	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67627	DNA sequence reads	Bothnian Sea	3	3	62.973	20.251	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:6d74002940e49aef3e3a2434df9a88fc	Askenasia	CONThreeP_X	CONThreeP	CONThreeP_XX	Askenasia			genus	Domain = 'Eukaryota'
6194	Potential duplicate record	KTH-2013-Baltic-18S:18S_8:6d965f19652ed52c65695810a33fd5d2	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_8:6d965f19652ed52c65695810a33fd5d2	16	DNA sequence reads	By data provider: Alveolata|Perkinsea|Perkinsida|Perkinsida_X|Perkinsida_XX|Perkinsida_XXX|Perkinsida_XXX_sp.||; By ASV portal: TSAR|Alveolata|Perkinsida|Perkinsida_X|Perkinsida_XX|Perkinsida_XXX|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202065	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724562	KTH-2013-Baltic-18S:18S_8	2013-07-14T20:01	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67627	DNA sequence reads	Bothnian Sea	3	3	62.973	20.251	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 0.99	ASV:6d965f19652ed52c65695810a33fd5d2	Perkinsida_XXX	Perkinsida_X	Perkinsida	Perkinsida_XX	Perkinsida_XXX			genus	Domain = 'Eukaryota'
6169	Potential duplicate record	KTH-2013-Baltic-18S:18S_8:7465062837b2c0c700abe3eba1c4a2e6	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_8:7465062837b2c0c700abe3eba1c4a2e6	11	DNA sequence reads	By data provider: Stramenopiles|Ochrophyta|Chrysophyceae|Chrysophyceae_X|Chrysophyceae_Clade-C|Chrysophyceae_Clade-C_X|||; By ASV portal: TSAR|Stramenopiles|Chrysophyceae|Ochromonadales|Ochromonadales_X|Ochromonadales_XX|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202065	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724562	KTH-2013-Baltic-18S:18S_8	2013-07-14T20:01	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67627	DNA sequence reads	Bothnian Sea	3	3	62.973	20.251	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 0.99	ASV:7465062837b2c0c700abe3eba1c4a2e6	Ochromonadales_XX	Ochromonadales	Chrysophyceae	Ochromonadales_X	Ochromonadales_XX			genus	Domain = 'Eukaryota'
5999	Potential duplicate record	KTH-2013-Baltic-18S:18S_8:7b72d1d201a71ca8cdd97bd6393aa21b	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_8:7b72d1d201a71ca8cdd97bd6393aa21b	3	DNA sequence reads	By data provider: Alveolata|Ciliophora|CONThreeP|CONThreeP_X|Urotrichidae|Urotricha|Urotricha_sp.||; By ASV portal: TSAR|Alveolata|Prostomatea|Prorodontida|Urotrichidae|Urotricha|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202065	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724562	KTH-2013-Baltic-18S:18S_8	2013-07-14T20:01	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67627	DNA sequence reads	Bothnian Sea	3	3	62.973	20.251	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:7b72d1d201a71ca8cdd97bd6393aa21b	Urotricha	Prorodontida	Prostomatea	Urotrichidae	Urotricha			genus	Domain = 'Eukaryota'
6027	Potential duplicate record	KTH-2013-Baltic-18S:18S_8:832c0cc7fd52a2e8251265f0f9285d49	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_8:832c0cc7fd52a2e8251265f0f9285d49	112	DNA sequence reads	By data provider: Rhizaria|Cercozoa|Filosa-Thecofilosea|Cryomonadida|Protaspa-lineage|Protaspa-lineage_X|||; By ASV portal: TSAR|Rhizaria|Filosa-Thecofilosea|Cryomonadida|Protaspa-lineage|Protaspa-lineage_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202065	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724562	KTH-2013-Baltic-18S:18S_8	2013-07-14T20:01	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67627	DNA sequence reads	Bothnian Sea	3	3	62.973	20.251	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:832c0cc7fd52a2e8251265f0f9285d49	Protaspa-lineage_X	Cryomonadida	Filosa-Thecofilosea	Protaspa-lineage	Protaspa-lineage_X			genus	Domain = 'Eukaryota'
5994	Potential duplicate record	KTH-2013-Baltic-18S:18S_8:8c2acd7598c93507255d4c3858252728	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_8:8c2acd7598c93507255d4c3858252728	78	DNA sequence reads	By data provider: Alveolata|Ciliophora|Spirotrichea|Choreotrichida|Strobilidiidae|Strobilidiidae_X|Strobilidiidae_X_sp.||; By ASV portal: TSAR|Alveolata|Spirotrichea|Choreotrichida|Strobilidiidae|Strobilidiidae_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202065	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724562	KTH-2013-Baltic-18S:18S_8	2013-07-14T20:01	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67627	DNA sequence reads	Bothnian Sea	3	3	62.973	20.251	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:8c2acd7598c93507255d4c3858252728	Strobilidiidae_X	Choreotrichida	Spirotrichea	Strobilidiidae	Strobilidiidae_X			genus	Domain = 'Eukaryota'
6157	Potential duplicate record	KTH-2013-Baltic-18S:18S_8:95c6b1862aeb984085607224ae42a097	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_8:95c6b1862aeb984085607224ae42a097	58	DNA sequence reads	By data provider: Stramenopiles|Ochrophyta|Bolidophyceae|Parmales|Parmales_env_2|Parmales_env_2_X|Parmales_env_2_X_sp.||; By ASV portal: TSAR|Stramenopiles|Bolidophyceae|Parmales|Parmales_env_2|Parmales_env_2_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202065	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724562	KTH-2013-Baltic-18S:18S_8	2013-07-14T20:01	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67627	DNA sequence reads	Bothnian Sea	3	3	62.973	20.251	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:95c6b1862aeb984085607224ae42a097	Parmales_env_2_X	Parmales	Bolidophyceae	Parmales_env_2	Parmales_env_2_X			genus	Domain = 'Eukaryota'
6184	Potential duplicate record	KTH-2013-Baltic-18S:18S_8:9862f770f50c0a8b158c5bae099bf32c	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_8:9862f770f50c0a8b158c5bae099bf32c	37	DNA sequence reads	By data provider: Alveolata|Ciliophora|Phyllopharyngea|Suctoria|PHYLL_2|PHYLL_2_X|||; By ASV portal: TSAR|Alveolata|Phyllopharyngea|Suctoria|PHYLL_2|PHYLL_2_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202065	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724562	KTH-2013-Baltic-18S:18S_8	2013-07-14T20:01	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67627	DNA sequence reads	Bothnian Sea	3	3	62.973	20.251	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:9862f770f50c0a8b158c5bae099bf32c	PHYLL_2_X	Suctoria	Phyllopharyngea	PHYLL_2	PHYLL_2_X			genus	Domain = 'Eukaryota'
6079	Potential duplicate record	KTH-2013-Baltic-18S:18S_8:9bbe8bde46a4ac163549aea8b642b603	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_8:9bbe8bde46a4ac163549aea8b642b603	122	DNA sequence reads	By data provider: Stramenopiles|Ochrophyta|Chrysophyceae|Chrysophyceae_X|Chrysophyceae_Clade-C|Chrysophyceae_Clade-C_X|Chrysophyceae_Clade-C_X_sp.||; By ASV portal: TSAR|Stramenopiles|Chrysophyceae|Ochromonadales|Ochromonadales_X|Ochromonadales_XX|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202065	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724562	KTH-2013-Baltic-18S:18S_8	2013-07-14T20:01	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67627	DNA sequence reads	Bothnian Sea	3	3	62.973	20.251	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 0.99	ASV:9bbe8bde46a4ac163549aea8b642b603	Ochromonadales_XX	Ochromonadales	Chrysophyceae	Ochromonadales_X	Ochromonadales_XX			genus	Domain = 'Eukaryota'
6021	Potential duplicate record	KTH-2013-Baltic-18S:18S_8:9d5e7eee30658bdd857faef62b049534	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_8:9d5e7eee30658bdd857faef62b049534	185	DNA sequence reads	By data provider: Hacrobia|Cryptophyta|Cryptophyceae|Cryptophyceae_X|Basal_Cryptophyceae-1|Basal_Cryptophyceae-1_X|Basal_Cryptophyceae-1_X_sp.||; By ASV portal: Cryptista|Cryptophyta|Cryptophyceae|Cryptophyceae_X|Basal_Cryptophyceae-1|Basal_Cryptophyceae-1_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202065	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724562	KTH-2013-Baltic-18S:18S_8	2013-07-14T20:01	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67627	DNA sequence reads	Bothnian Sea	3	3	62.973	20.251	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:9d5e7eee30658bdd857faef62b049534	Basal_Cryptophyceae-1_X	Cryptophyceae_X	Cryptophyceae	Basal_Cryptophyceae-1	Basal_Cryptophyceae-1_X			genus	Domain = 'Eukaryota'
6145	Potential duplicate record	KTH-2013-Baltic-18S:18S_8:a1f072cfdfeb695b8688d78df6f06e81	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_8:a1f072cfdfeb695b8688d78df6f06e81	44	DNA sequence reads	By data provider: Rhizaria|Cercozoa|Filosa-Thecofilosea|Cryomonadida|Protaspa-lineage|Protaspa-lineage_X|Protaspa-lineage_X_sp.||; By ASV portal: TSAR|Rhizaria|Filosa-Thecofilosea|Cryomonadida|Protaspa-lineage|Protaspa-lineage_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202065	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724562	KTH-2013-Baltic-18S:18S_8	2013-07-14T20:01	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67627	DNA sequence reads	Bothnian Sea	3	3	62.973	20.251	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:a1f072cfdfeb695b8688d78df6f06e81	Protaspa-lineage_X	Cryomonadida	Filosa-Thecofilosea	Protaspa-lineage	Protaspa-lineage_X			genus	Domain = 'Eukaryota'
6108	Potential duplicate record	KTH-2013-Baltic-18S:18S_8:a479ee12f2458da8ca305f57905177be	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_8:a479ee12f2458da8ca305f57905177be	34	DNA sequence reads	By data provider: Stramenopiles|Ochrophyta|Dictyochophyceae|Dictyochophyceae_X|Pedinellales|Pedinellales_X|Pedinellales_X_sp.||; By ASV portal: TSAR|Stramenopiles|Dictyochophyceae|Dictyochophyceae_X|Pedinellales|Pedinellales_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202065	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724562	KTH-2013-Baltic-18S:18S_8	2013-07-14T20:01	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67627	DNA sequence reads	Bothnian Sea	3	3	62.973	20.251	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:a479ee12f2458da8ca305f57905177be	Pedinellales_X	Dictyochophyceae_X	Dictyochophyceae	Pedinellales	Pedinellales_X			genus	Domain = 'Eukaryota'
6103	Potential duplicate record	KTH-2013-Baltic-18S:18S_8:ba5492c4e753b7d95fc0529d50718e66	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_8:ba5492c4e753b7d95fc0529d50718e66	20	DNA sequence reads	By data provider: Stramenopiles|Sagenista|MAST-6|MAST-6_X|MAST-6_XX|MAST-6_XXX|||; By ASV portal: TSAR|Stramenopiles|Sagenista|Pseudophyllomitidae|MAST-6|MAST-6_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202065	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724562	KTH-2013-Baltic-18S:18S_8	2013-07-14T20:01	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67627	DNA sequence reads	Bothnian Sea	3	3	62.973	20.251	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:ba5492c4e753b7d95fc0529d50718e66	MAST-6_X	Pseudophyllomitidae	Sagenista	MAST-6	MAST-6_X			genus	Domain = 'Eukaryota'
